responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,CORRELATION
sr77,A1LSUBMQRKG4U8,survey1,q_325_2,Please say both words aloud. Which one would you say?,61,comp_325_3,definitely detective-thon,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_121_2,Please say both words aloud. Which one would you say?,86,comp_121_3,definitely penicillin-licious,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_41_2,Please say both words aloud. Which one would you say?,4,comp_44_3,definitely balloon-alicious,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_109_2,Please say both words aloud. Which one would you say?,97,comp_112_3,definitely affidavit-alicious,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_229_2,Please say both words aloud. Which one would you say?,79,comp_232_3,definitely grenade-athon,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_297_2,Please say both words aloud. Which one would you say?,17,comp_300_3,definitely anesthetic-athon,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_225_2,Please say both words aloud. Which one would you say?,39,comp_228_3,definitely estate-athon,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_21_2,Please say both words aloud. Which one would you say?,12,comp_23_3,probably typhoon-alicious,2,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_61_2,Please say both words aloud. Which one would you say?,37,comp_61_3,definitely secret-licious,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_293_2,Please say both words aloud. Which one would you say?,15,comp_293_3,definitely drama-thon,3,schwa
sr77,A1LSUBMQRKG4U8,survey1,q_2_2,What is your age?,1,comp_2_3,18-25,4,
sr77,A1LSUBMQRKG4U8,survey1,q_133_2,Please say both words aloud. Which one would you say?,47,comp_136_3,definitely detective-alicious,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_53_2,Please say both words aloud. Which one would you say?,7,comp_53_3,definitely marine-licious,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_201_2,Please say both words aloud. Which one would you say?,30,comp_203_3,probably corvette-athon,2,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_197_2,Please say both words aloud. Which one would you say?,92,comp_198_3,probably miami-licious,2,vowel
sr77,A1LSUBMQRKG4U8,survey1,q_13_2,Please say both words aloud. Which one would you say?,51,comp_15_3,probably stampede-alicious,2,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_49_2,Please say both words aloud. Which one would you say?,9,comp_51_3,probably cologne-alicious,2,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_221_2,Please say both words aloud. Which one would you say?,29,comp_224_3,definitely cayenne-athon,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_241_2,Please say both words aloud. Which one would you say?,26,comp_244_3,definitely cologne-athon,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_45_2,Please say both words aloud. Which one would you say?,64,comp_48_3,definitely japan-alicious,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_365_2,Please say both words aloud. Which one would you say?,19,comp_368_3,definitely antidote-athon,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_-1_-1,Length was just right,-1,comp_-1_-1,Length was just right,-1,
sr77,A1LSUBMQRKG4U8,survey1,q_337_2,Please say both words aloud. Which one would you say?,18,comp_340_3,definitely opinion-athon,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_361_2,Please say both words aloud. Which one would you say?,87,comp_362_3,probably nicotine-thon,1,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_377_2,Please say both words aloud. Which one would you say?,35,comp_377_3,definitely korea-thon,0,schwa
sr77,A1LSUBMQRKG4U8,survey1,q_317_2,Please say both words aloud. Which one would you say?,89,comp_318_3,probably coliseum-thon,2,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_237_2,Please say both words aloud. Which one would you say?,40,comp_239_3,probably japan-athon,2,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_261_2,Please say both words aloud. Which one would you say?,66,comp_264_3,definitely office-athon,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_269_2,Please say both words aloud. Which one would you say?,84,comp_272_3,definitely omelet-athon,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_309_2,Please say both words aloud. Which one would you say?,81,comp_312_3,definitely meditation-athon,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_177_2,Please say both words aloud. Which one would you say?,33,comp_177_3,definitely antenna-licious,3,schwa
sr77,A1LSUBMQRKG4U8,survey1,q_301_2,Please say both words aloud. Which one would you say?,78,comp_304_3,definitely affidavit-athon,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_321_2,Please say both words aloud. Which one would you say?,58,comp_321_3,definitely ceramic-thon,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_357_2,Please say both words aloud. Which one would you say?,91,comp_360_3,definitely valentine-athon,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_125_2,Please say both words aloud. Which one would you say?,67,comp_125_3,definitely coliseum-licious,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_289_2,Please say both words aloud. Which one would you say?,76,comp_289_3,definitely cuba-thon,0,schwa
sr77,A1LSUBMQRKG4U8,survey1,q_285_2,Please say both words aloud. Which one would you say?,24,comp_285_3,definitely china-thon,0,schwa
sr77,A1LSUBMQRKG4U8,survey1,q_81_2,Please say both words aloud. Which one would you say?,85,comp_84_3,definitely chili-alicious,3,vowel
sr77,A1LSUBMQRKG4U8,survey1,q_281_2,Please say both words aloud. Which one would you say?,68,comp_284_3,definitely hero-athon,3,vowel
sr77,A1LSUBMQRKG4U8,survey1,q_85_2,Please say both words aloud. Which one would you say?,82,comp_85_3,definitely mayo-licious,3,vowel
sr77,A1LSUBMQRKG4U8,survey1,q_349_2,Please say both words aloud. Which one would you say?,32,comp_352_3,definitely universe-athon,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_141_2,Please say both words aloud. Which one would you say?,46,comp_144_3,definitely eleven-alicious,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_149_2,Please say both words aloud. Which one would you say?,27,comp_152_3,definitely asylum-alicious,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_345_2,Please say both words aloud. Which one would you say?,52,comp_348_3,definitely silverware-athon,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_89_2,Please say both words aloud. Which one would you say?,54,comp_89_3,definitely hero-licious,3,vowel
sr77,A1LSUBMQRKG4U8,survey1,q_313_2,Please say both words aloud. Which one would you say?,2,comp_315_3,probably penicillin-athon,1,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_69_2,Please say both words aloud. Which one would you say?,8,comp_69_3,definitely office-licious,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_213_2,Please say both words aloud. Which one would you say?,73,comp_213_3,definitely typhoon-thon,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_233_2,Please say both words aloud. Which one would you say?,14,comp_235_3,probably balloon-athon,2,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_129_2,Please say both words aloud. Which one would you say?,11,comp_131_3,probably ceramic-alicious,1,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_7_2,Are you a native speaker of English?,0,comp_7_3,Yes,1,
sr77,A1LSUBMQRKG4U8,survey1,q_29_2,Please say both words aloud. Which one would you say?,69,comp_32_3,definitely cayenne-alicious,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_9_2,Please say both words aloud. Which one would you say?,70,comp_12_3,definitely corvette-alicious,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_305_2,Please say both words aloud. Which one would you say?,20,comp_306_3,probably orthodonist-thon,2,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_253_2,Please say both words aloud. Which one would you say?,34,comp_256_3,definitely secret-athon,3,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_173_2,Please say both words aloud. Which one would you say?,10,comp_176_3,definitely antidote-alicious,0,consonant
sr77,A1LSUBMQRKG4U8,survey1,q_385_2,Please say both words aloud. Which one would you say?,93,comp_386_3,probably spaghetti-thon,2,vowel
sr77,A1LSUBMQRKG4U8,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr80,A1B58C5V4X9IU4,survey1,q_381_2,Please say both words aloud. Which one would you say?,29,comp_382_3,probably placebo-thon,2,vowel
sr80,A1B58C5V4X9IU4,survey1,q_389_2,Please say both words aloud. Which one would you say?,15,comp_391_3,probably miami-athon,2,vowel
sr80,A1B58C5V4X9IU4,survey1,q_193_2,Please say both words aloud. Which one would you say?,20,comp_193_3,definitely spaghetti-licious,3,vowel
sr80,A1B58C5V4X9IU4,survey1,q_93_2,Please say both words aloud. Which one would you say?,10,comp_93_3,definitely china-licious,3,schwa
sr80,A1B58C5V4X9IU4,survey1,q_341_2,Please say both words aloud. Which one would you say?,28,comp_343_3,probably asylum-athon,2,consonant
sr80,A1B58C5V4X9IU4,survey1,q_277_2,Please say both words aloud. Which one would you say?,23,comp_279_3,probably mayo-athon,2,vowel
sr80,A1B58C5V4X9IU4,survey1,q_165_2,Please say both words aloud. Which one would you say?,32,comp_166_3,probably valentine-licious,2,consonant
sr80,A1B58C5V4X9IU4,survey1,q_161_2,Please say both words aloud. Which one would you say?,4,comp_161_3,definitely hurricane-licious,3,consonant
sr80,A1B58C5V4X9IU4,survey1,q_65_2,Please say both words aloud. Which one would you say?,22,comp_66_3,probably magic-licious,1,consonant
sr80,A1B58C5V4X9IU4,survey1,q_353_2,Please say both words aloud. Which one would you say?,8,comp_356_3,definitely hurricane-athon,3,consonant
sr80,A1B58C5V4X9IU4,survey1,q_333_2,Please say both words aloud. Which one would you say?,24,comp_335_3,probably eleven-athon,1,consonant
sr80,A1B58C5V4X9IU4,survey1,q_117_2,Please say both words aloud. Which one would you say?,33,comp_118_3,probably meditation-licious,1,consonant
sr80,A1B58C5V4X9IU4,survey1,q_373_2,Please say both words aloud. Which one would you say?,18,comp_375_3,probably banana-athon,1,schwa
sr80,A1B58C5V4X9IU4,survey1,q_265_2,Please say both words aloud. Which one would you say?,19,comp_268_3,definitely patrick-athon,3,consonant
sr80,A1B58C5V4X9IU4,survey1,q_205_2,Please say both words aloud. Which one would you say?,26,comp_208_3,definitely stampede-athon,0,consonant
sr80,A1B58C5V4X9IU4,survey1,q_17_2,Please say both words aloud. Which one would you say?,13,comp_17_3,definitely berlin-licious,3,consonant
sr80,A1B58C5V4X9IU4,survey1,q_101_2,Please say both words aloud. Which one would you say?,21,comp_101_3,definitely drama-licious,3,schwa
sr80,A1B58C5V4X9IU4,survey1,q_41_2,Please say both words aloud. Which one would you say?,3,comp_41_3,definitely balloon-licious,3,consonant
sr80,A1B58C5V4X9IU4,survey1,q_109_2,Please say both words aloud. Which one would you say?,30,comp_110_3,probably affidavit-licious,2,consonant
sr80,A1B58C5V4X9IU4,survey1,q_297_2,Please say both words aloud. Which one would you say?,9,comp_298_3,probably anesthetic-thon,2,consonant
sr80,A1B58C5V4X9IU4,survey1,q_225_2,Please say both words aloud. Which one would you say?,36,comp_228_3,definitely estate-athon,0,consonant
sr80,A1B58C5V4X9IU4,survey1,q_61_2,Please say both words aloud. Which one would you say?,2,comp_61_3,definitely secret-licious,0,consonant
sr80,A1B58C5V4X9IU4,survey1,q_2_2,What is your age?,1,comp_4_3,36-45,2,
sr80,A1B58C5V4X9IU4,survey1,q_53_2,Please say both words aloud. Which one would you say?,17,comp_53_3,definitely marine-licious,3,consonant
sr80,A1B58C5V4X9IU4,survey1,q_49_2,Please say both words aloud. Which one would you say?,27,comp_50_3,probably cologne-licious,1,consonant
sr80,A1B58C5V4X9IU4,survey1,q_45_2,Please say both words aloud. Which one would you say?,31,comp_46_3,probably japan-licious,1,consonant
sr80,A1B58C5V4X9IU4,survey1,q_377_2,Please say both words aloud. Which one would you say?,35,comp_380_3,definitely korea-athon,0,schwa
sr80,A1B58C5V4X9IU4,survey1,q_317_2,Please say both words aloud. Which one would you say?,25,comp_319_3,probably coliseum-athon,2,consonant
sr80,A1B58C5V4X9IU4,survey1,q_237_2,Please say both words aloud. Which one would you say?,16,comp_239_3,probably japan-athon,2,consonant
sr80,A1B58C5V4X9IU4,survey1,q_309_2,Please say both words aloud. Which one would you say?,34,comp_312_3,definitely meditation-athon,3,consonant
sr80,A1B58C5V4X9IU4,survey1,q_349_2,Please say both words aloud. Which one would you say?,5,comp_352_3,definitely universe-athon,0,consonant
sr80,A1B58C5V4X9IU4,survey1,q_141_2,Please say both words aloud. Which one would you say?,12,comp_142_3,probably eleven-licious,2,consonant
sr80,A1B58C5V4X9IU4,survey1,q_345_2,Please say both words aloud. Which one would you say?,6,comp_348_3,definitely silverware-athon,3,consonant
sr80,A1B58C5V4X9IU4,survey1,q_89_2,Please say both words aloud. Which one would you say?,14,comp_89_3,definitely hero-licious,0,vowel
sr80,A1B58C5V4X9IU4,survey1,q_69_2,Please say both words aloud. Which one would you say?,11,comp_70_3,probably office-licious,1,consonant
sr80,A1B58C5V4X9IU4,survey1,q_7_2,Are you a native speaker of English?,0,comp_7_3,Yes,0,
sr80,A1B58C5V4X9IU4,survey1,q_253_2,Please say both words aloud. Which one would you say?,7,comp_256_3,definitely secret-athon,0,consonant
sr80,A1B58C5V4X9IU4,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr81,A3PYW2CPW9ZZIY,survey1,q_381_2,Please say both words aloud. Which one would you say?,23,comp_382_3,probably placebo-thon,1,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_113_2,Please say both words aloud. Which one would you say?,17,comp_114_3,probably orthodonist-licious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_369_2,Please say both words aloud. Which one would you say?,32,comp_369_3,definitely antenna-thon,0,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_133_2,Please say both words aloud. Which one would you say?,37,comp_135_3,probably detective-alicious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_389_2,Please say both words aloud. Which one would you say?,29,comp_392_3,definitely miami-athon,0,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_53_2,Please say both words aloud. Which one would you say?,49,comp_56_3,definitely marine-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_73_2,Please say both words aloud. Which one would you say?,25,comp_75_3,probably patrick-alicious,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_201_2,Please say both words aloud. Which one would you say?,39,comp_203_3,probably corvette-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_197_2,Please say both words aloud. Which one would you say?,36,comp_197_3,definitely miami-licious,3,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_13_2,Please say both words aloud. Which one would you say?,86,comp_16_3,definitely stampede-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_49_2,Please say both words aloud. Which one would you say?,67,comp_52_3,definitely cologne-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_221_2,Please say both words aloud. Which one would you say?,11,comp_224_3,definitely cayenne-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_241_2,Please say both words aloud. Which one would you say?,59,comp_244_3,definitely cologne-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_45_2,Please say both words aloud. Which one would you say?,40,comp_48_3,definitely japan-alicious,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_365_2,Please say both words aloud. Which one would you say?,16,comp_368_3,definitely antidote-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_-1_-1,Interesting study,-1,comp_-1_-1,Interesting study,-1,
sr81,A3PYW2CPW9ZZIY,survey1,q_337_2,Please say both words aloud. Which one would you say?,81,comp_340_3,definitely opinion-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_361_2,Please say both words aloud. Which one would you say?,56,comp_363_3,probably nicotine-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_185_2,Please say both words aloud. Which one would you say?,28,comp_186_3,probably korea-licious,1,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_33_2,Please say both words aloud. Which one would you say?,70,comp_36_3,definitely estate-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_377_2,Please say both words aloud. Which one would you say?,41,comp_377_3,definitely korea-thon,0,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_317_2,Please say both words aloud. Which one would you say?,88,comp_320_3,definitely coliseum-athon,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_209_2,Please say both words aloud. Which one would you say?,61,comp_212_3,definitely berlin-athon,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_249_2,Please say both words aloud. Which one would you say?,15,comp_251_3,probably decade-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_193_2,Please say both words aloud. Which one would you say?,27,comp_193_3,definitely spaghetti-licious,3,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_97_2,Please say both words aloud. Which one would you say?,22,comp_97_3,definitely cuba-licious,0,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_237_2,Please say both words aloud. Which one would you say?,60,comp_240_3,definitely japan-athon,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_93_2,Please say both words aloud. Which one would you say?,12,comp_93_3,definitely china-licious,0,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_329_2,Please say both words aloud. Which one would you say?,58,comp_331_3,probably commandment-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_261_2,Please say both words aloud. Which one would you say?,69,comp_263_3,probably office-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_341_2,Please say both words aloud. Which one would you say?,18,comp_343_3,probably asylum-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_269_2,Please say both words aloud. Which one would you say?,62,comp_272_3,definitely omelet-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_273_2,Please say both words aloud. Which one would you say?,73,comp_276_3,definitely chili-athon,3,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_277_2,Please say both words aloud. Which one would you say?,89,comp_277_3,definitely mayo-thon,3,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_105_2,Please say both words aloud. Which one would you say?,51,comp_107_3,probably anesthetic-alicious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_145_2,Please say both words aloud. Which one would you say?,54,comp_147_3,probably opinion-alicious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_165_2,Please say both words aloud. Which one would you say?,44,comp_167_3,probably valentine-alicious,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_257_2,Please say both words aloud. Which one would you say?,53,comp_260_3,definitely magic-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_217_2,Please say both words aloud. Which one would you say?,63,comp_220_3,definitely champagne-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_309_2,Please say both words aloud. Which one would you say?,52,comp_312_3,definitely meditation-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_177_2,Please say both words aloud. Which one would you say?,94,comp_177_3,definitely antenna-licious,0,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_169_2,Please say both words aloud. Which one would you say?,90,comp_172_3,definitely nicotine-alicious,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_301_2,Please say both words aloud. Which one would you say?,77,comp_304_3,definitely affidavit-athon,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_25_2,Please say both words aloud. Which one would you say?,72,comp_28_3,definitely champagne-alicious,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_161_2,Please say both words aloud. Which one would you say?,14,comp_163_3,probably hurricane-alicious,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_65_2,Please say both words aloud. Which one would you say?,55,comp_67_3,probably magic-alicious,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_321_2,Please say both words aloud. Which one would you say?,46,comp_324_3,definitely ceramic-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_357_2,Please say both words aloud. Which one would you say?,4,comp_359_3,probably valentine-athon,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_353_2,Please say both words aloud. Which one would you say?,92,comp_356_3,definitely hurricane-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_125_2,Please say both words aloud. Which one would you say?,33,comp_128_3,definitely coliseum-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_77_2,Please say both words aloud. Which one would you say?,13,comp_80_3,definitely omelet-alicious,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_289_2,Please say both words aloud. Which one would you say?,75,comp_289_3,definitely cuba-thon,0,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_153_2,Please say both words aloud. Which one would you say?,79,comp_156_3,definitely silverware-alicious,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_157_2,Please say both words aloud. Which one would you say?,38,comp_159_3,probably universe-alicious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_285_2,Please say both words aloud. Which one would you say?,83,comp_285_3,definitely china-thon,3,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_137_2,Please say both words aloud. Which one would you say?,3,comp_140_3,definitely commandment-alicious,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_81_2,Please say both words aloud. Which one would you say?,93,comp_81_3,definitely chili-licious,0,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_333_2,Please say both words aloud. Which one would you say?,20,comp_335_3,probably eleven-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_281_2,Please say both words aloud. Which one would you say?,35,comp_282_3,probably hero-thon,1,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_85_2,Please say both words aloud. Which one would you say?,87,comp_85_3,definitely mayo-licious,0,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_117_2,Please say both words aloud. Which one would you say?,74,comp_119_3,probably meditation-alicious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_349_2,Please say both words aloud. Which one would you say?,24,comp_351_3,probably universe-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_141_2,Please say both words aloud. Which one would you say?,76,comp_144_3,definitely eleven-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_149_2,Please say both words aloud. Which one would you say?,68,comp_150_3,probably asylum-licious,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_373_2,Please say both words aloud. Which one would you say?,9,comp_374_3,probably banana-thon,1,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_245_2,Please say both words aloud. Which one would you say?,30,comp_248_3,definitely marine-athon,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_181_2,Please say both words aloud. Which one would you say?,6,comp_181_3,definitely banana-licious,0,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_345_2,Please say both words aloud. Which one would you say?,65,comp_347_3,probably silverware-athon,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_265_2,Please say both words aloud. Which one would you say?,45,comp_267_3,probably patrick-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_205_2,Please say both words aloud. Which one would you say?,78,comp_208_3,definitely stampede-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_57_2,Please say both words aloud. Which one would you say?,48,comp_59_3,probably decade-alicious,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_89_2,Please say both words aloud. Which one would you say?,7,comp_90_3,probably hero-licious,2,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_189_2,Please say both words aloud. Which one would you say?,10,comp_189_3,definitely placebo-licious,3,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_313_2,Please say both words aloud. Which one would you say?,5,comp_315_3,probably penicillin-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_37_2,Please say both words aloud. Which one would you say?,50,comp_40_3,definitely grenade-alicious,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_17_2,Please say both words aloud. Which one would you say?,80,comp_20_3,definitely berlin-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_101_2,Please say both words aloud. Which one would you say?,84,comp_101_3,definitely drama-licious,0,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_69_2,Please say both words aloud. Which one would you say?,91,comp_72_3,definitely office-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_325_2,Please say both words aloud. Which one would you say?,34,comp_327_3,probably detective-athon,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_121_2,Please say both words aloud. Which one would you say?,85,comp_124_3,definitely penicillin-alicious,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_213_2,Please say both words aloud. Which one would you say?,66,comp_216_3,definitely typhoon-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_233_2,Please say both words aloud. Which one would you say?,31,comp_235_3,probably balloon-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_41_2,Please say both words aloud. Which one would you say?,8,comp_43_3,probably balloon-alicious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_109_2,Please say both words aloud. Which one would you say?,43,comp_112_3,definitely affidavit-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_229_2,Please say both words aloud. Which one would you say?,95,comp_232_3,definitely grenade-athon,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_129_2,Please say both words aloud. Which one would you say?,26,comp_131_3,probably ceramic-alicious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_7_2,Are you a native speaker of English?,0,comp_7_3,Yes,0,
sr81,A3PYW2CPW9ZZIY,survey1,q_29_2,Please say both words aloud. Which one would you say?,19,comp_31_3,probably cayenne-alicious,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_297_2,Please say both words aloud. Which one would you say?,2,comp_299_3,probably anesthetic-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_225_2,Please say both words aloud. Which one would you say?,21,comp_228_3,definitely estate-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_9_2,Please say both words aloud. Which one would you say?,82,comp_11_3,probably corvette-alicious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_21_2,Please say both words aloud. Which one would you say?,47,comp_24_3,definitely typhoon-alicious,0,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_61_2,Please say both words aloud. Which one would you say?,57,comp_64_3,definitely secret-alicious,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_293_2,Please say both words aloud. Which one would you say?,97,comp_293_3,definitely drama-thon,0,schwa
sr81,A3PYW2CPW9ZZIY,survey1,q_305_2,Please say both words aloud. Which one would you say?,42,comp_307_3,probably orthodonist-athon,2,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_253_2,Please say both words aloud. Which one would you say?,96,comp_256_3,definitely secret-athon,3,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_173_2,Please say both words aloud. Which one would you say?,71,comp_175_3,probably antidote-alicious,1,consonant
sr81,A3PYW2CPW9ZZIY,survey1,q_2_2,What is your age?,1,comp_3_3,26-35,3,
sr81,A3PYW2CPW9ZZIY,survey1,q_385_2,Please say both words aloud. Which one would you say?,64,comp_385_3,definitely spaghetti-thon,3,vowel
sr81,A3PYW2CPW9ZZIY,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr85,A21R3MWYU2ABZP,survey1,q_113_2,Please say both words aloud. Which one would you say?,13,comp_116_3,definitely orthodonist-alicious,0,consonant
sr85,A21R3MWYU2ABZP,survey1,q_369_2,Please say both words aloud. Which one would you say?,38,comp_369_3,definitely antenna-thon,3,schwa
