responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,CORRELATION
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,59903.99999999954,-1,comp_-1_-1,59903.99999999954,-1,
sr9014889,A244JW15UVAM42,survey1,q_25_2,Please say both words aloud. Which one would you say?,7,comp_27_3,probably champagne-alicious,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,68935.9999999997,-1,comp_-1_-1,68935.9999999997,-1,
sr9014889,A244JW15UVAM42,survey1,q_141_2,Please say both words aloud. Which one would you say?,8,comp_143_3,probably eleven-alicious,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,114271.99999999994,-1,comp_-1_-1,114271.99999999994,-1,
sr9014889,A244JW15UVAM42,survey1,q_29_2,Please say both words aloud. Which one would you say?,9,comp_30_3,probably cayenne-licious,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,139824.99999999983,-1,comp_-1_-1,139824.99999999983,-1,
sr9014889,A244JW15UVAM42,survey1,q_177_2,Please say both words aloud. Which one would you say?,10,comp_177_3,definitely antenna-licious,3,schwa
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,145496.9999999994,-1,comp_-1_-1,145496.9999999994,-1,
sr9014889,A244JW15UVAM42,survey1,q_45_2,Please say both words aloud. Which one would you say?,11,comp_47_3,probably japan-alicious,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,151391.99999999983,-1,comp_-1_-1,151391.99999999983,-1,
sr9014889,A244JW15UVAM42,survey1,q_221_2,Please say both words aloud. Which one would you say?,12,comp_222_3,probably cayenne-thon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,154641.99999999983,-1,comp_-1_-1,154641.99999999983,-1,
sr9014889,A244JW15UVAM42,survey1,q_49_2,Please say both words aloud. Which one would you say?,13,comp_50_3,probably cologne-licious,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,159081.00000000012,-1,comp_-1_-1,159081.00000000012,-1,
sr9014889,A244JW15UVAM42,survey1,q_17_2,Please say both words aloud. Which one would you say?,14,comp_19_3,probably berlin-alicious,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,168119.99999999988,-1,comp_-1_-1,168119.99999999988,-1,
sr9014889,A244JW15UVAM42,survey1,q_9_2,Please say both words aloud. Which one would you say?,15,comp_11_3,probably corvette-alicious,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,172215.99999999945,-1,comp_-1_-1,172215.99999999945,-1,
sr9014889,A244JW15UVAM42,survey1,q_329_2,Please say both words aloud. Which one would you say?,16,comp_330_3,probably commandment-thon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,178728.99999999936,-1,comp_-1_-1,178728.99999999936,-1,
sr9014889,A244JW15UVAM42,survey1,q_105_2,Please say both words aloud. Which one would you say?,17,comp_108_3,definitely anesthetic-alicious,0,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,184231.99999999997,-1,comp_-1_-1,184231.99999999997,-1,
sr9014889,A244JW15UVAM42,survey1,q_381_2,Please say both words aloud. Which one would you say?,18,comp_381_3,definitely placebo-thon,0,vowel
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,190023.99999999942,-1,comp_-1_-1,190023.99999999942,-1,
sr9014889,A244JW15UVAM42,survey1,q_101_2,Please say both words aloud. Which one would you say?,19,comp_103_3,probably drama-alicious,1,schwa
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,195048.99999999997,-1,comp_-1_-1,195048.99999999997,-1,
sr9014889,A244JW15UVAM42,survey1,q_269_2,Please say both words aloud. Which one would you say?,20,comp_270_3,probably omelet-thon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,203583.99999999983,-1,comp_-1_-1,203583.99999999983,-1,
sr9014889,A244JW15UVAM42,survey1,q_77_2,Please say both words aloud. Which one would you say?,21,comp_79_3,probably omelet-alicious,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,206863.9999999996,-1,comp_-1_-1,206863.9999999996,-1,
sr9014889,A244JW15UVAM42,survey1,q_81_2,Please say both words aloud. Which one would you say?,22,comp_81_3,definitely chili-licious,3,vowel
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,212081.00000000012,-1,comp_-1_-1,212081.00000000012,-1,
sr9014889,A244JW15UVAM42,survey1,q_333_2,Please say both words aloud. Which one would you say?,23,comp_334_3,probably eleven-thon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,215440.9999999998,-1,comp_-1_-1,215440.9999999998,-1,
sr9014889,A244JW15UVAM42,survey1,q_21_2,Please say both words aloud. Which one would you say?,24,comp_23_3,probably typhoon-alicious,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,219496.9999999994,-1,comp_-1_-1,219496.9999999994,-1,
sr9014889,A244JW15UVAM42,survey1,q_201_2,Please say both words aloud. Which one would you say?,25,comp_202_3,probably corvette-thon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,222599.99999999945,-1,comp_-1_-1,222599.99999999945,-1,
sr9014889,A244JW15UVAM42,survey1,q_213_2,Please say both words aloud. Which one would you say?,26,comp_214_3,probably typhoon-thon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,225967.99999999985,-1,comp_-1_-1,225967.99999999985,-1,
sr9014889,A244JW15UVAM42,survey1,q_237_2,Please say both words aloud. Which one would you say?,27,comp_239_3,probably japan-athon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,231832.99999999962,-1,comp_-1_-1,231832.99999999962,-1,
sr9014889,A244JW15UVAM42,survey1,q_89_2,Please say both words aloud. Which one would you say?,28,comp_90_3,probably hero-licious,1,vowel
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,235103.99999999936,-1,comp_-1_-1,235103.99999999936,-1,
sr9014889,A244JW15UVAM42,survey1,q_125_2,Please say both words aloud. Which one would you say?,29,comp_128_3,definitely coliseum-alicious,3,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,239511.9999999997,-1,comp_-1_-1,239511.9999999997,-1,
sr9014889,A244JW15UVAM42,survey1,q_373_2,Please say both words aloud. Which one would you say?,30,comp_374_3,probably banana-thon,2,schwa
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,243992.99999999948,-1,comp_-1_-1,243992.99999999948,-1,
sr9014889,A244JW15UVAM42,survey1,q_137_2,Please say both words aloud. Which one would you say?,31,comp_139_3,probably commandment-alicious,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,249056.9999999998,-1,comp_-1_-1,249056.9999999998,-1,
sr9014889,A244JW15UVAM42,survey1,q_73_2,Please say both words aloud. Which one would you say?,32,comp_75_3,probably patrick-alicious,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,252153.99999999953,-1,comp_-1_-1,252153.99999999953,-1,
sr9014889,A244JW15UVAM42,survey1,q_225_2,Please say both words aloud. Which one would you say?,33,comp_227_3,probably estate-athon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,255672.99999999977,-1,comp_-1_-1,255672.99999999977,-1,
sr9014889,A244JW15UVAM42,survey1,q_317_2,Please say both words aloud. Which one would you say?,34,comp_318_3,probably coliseum-thon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,261095.99999999953,-1,comp_-1_-1,261095.99999999953,-1,
sr9014889,A244JW15UVAM42,survey1,q_189_2,Please say both words aloud. Which one would you say?,35,comp_192_3,definitely placebo-alicious,0,vowel
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,286216.99999999965,-1,comp_-1_-1,286216.99999999965,-1,
sr9014889,A244JW15UVAM42,survey1,q_13_2,Please say both words aloud. Which one would you say?,36,comp_14_3,probably stampede-licious,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,288353.00000000006,-1,comp_-1_-1,288353.00000000006,-1,
sr9014889,A244JW15UVAM42,survey1,q_209_2,Please say both words aloud. Which one would you say?,37,comp_211_3,probably berlin-athon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,290152.99999999936,-1,comp_-1_-1,290152.99999999936,-1,
sr9014889,A244JW15UVAM42,survey1,q_277_2,Please say both words aloud. Which one would you say?,38,comp_279_3,probably mayo-athon,1,vowel
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,292007.9999999998,-1,comp_-1_-1,292007.9999999998,-1,
sr9014889,A244JW15UVAM42,survey1,q_341_2,Please say both words aloud. Which one would you say?,39,comp_342_3,probably asylum-thon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,295136.9999999997,-1,comp_-1_-1,295136.9999999997,-1,
sr9014889,A244JW15UVAM42,survey1,q_365_2,Please say both words aloud. Which one would you say?,40,comp_367_3,probably antidote-athon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,323472.99999999994,-1,comp_-1_-1,323472.99999999994,-1,
sr9014889,A244JW15UVAM42,survey1,q_169_2,Please say both words aloud. Which one would you say?,41,comp_171_3,probably nicotine-alicious,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,325617.0000000002,-1,comp_-1_-1,325617.0000000002,-1,
sr9014889,A244JW15UVAM42,survey1,q_149_2,Please say both words aloud. Which one would you say?,42,comp_149_3,definitely asylum-licious,0,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,326792.99999999965,-1,comp_-1_-1,326792.99999999965,-1,
sr9014889,A244JW15UVAM42,survey1,q_193_2,Please say both words aloud. Which one would you say?,43,comp_195_3,probably spaghetti-alicious,1,vowel
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,327697.9999999994,-1,comp_-1_-1,327697.9999999994,-1,
sr9014889,A244JW15UVAM42,survey1,q_205_2,Please say both words aloud. Which one would you say?,44,comp_208_3,definitely stampede-athon,3,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,328936.9999999999,-1,comp_-1_-1,328936.9999999999,-1,
sr9014889,A244JW15UVAM42,survey1,q_33_2,Please say both words aloud. Which one would you say?,45,comp_35_3,probably estate-alicious,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,329984.99999999965,-1,comp_-1_-1,329984.99999999965,-1,
sr9014889,A244JW15UVAM42,survey1,q_93_2,Please say both words aloud. Which one would you say?,46,comp_96_3,definitely china-alicious,3,schwa
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,333832.99999999965,-1,comp_-1_-1,333832.99999999965,-1,
sr9014889,A244JW15UVAM42,survey1,q_241_2,Please say both words aloud. Which one would you say?,47,comp_243_3,probably cologne-athon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,336600.99999999965,-1,comp_-1_-1,336600.99999999965,-1,
sr9014889,A244JW15UVAM42,survey1,q_265_2,Please say both words aloud. Which one would you say?,48,comp_266_3,probably patrick-thon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,340728.99999999936,-1,comp_-1_-1,340728.99999999936,-1,
sr9014889,A244JW15UVAM42,survey1,q_281_2,Please say both words aloud. Which one would you say?,49,comp_282_3,probably hero-thon,1,vowel
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,346704.99999999994,-1,comp_-1_-1,346704.99999999994,-1,
sr9014889,A244JW15UVAM42,survey1,q_117_2,Please say both words aloud. Which one would you say?,50,comp_119_3,probably meditation-alicious,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,349065.9999999998,-1,comp_-1_-1,349065.9999999998,-1,
sr9014889,A244JW15UVAM42,survey1,q_181_2,Please say both words aloud. Which one would you say?,51,comp_182_3,probably banana-licious,2,schwa
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,354097.99999999994,-1,comp_-1_-1,354097.99999999994,-1,
sr9014889,A244JW15UVAM42,survey1,q_233_2,Please say both words aloud. Which one would you say?,52,comp_234_3,probably balloon-thon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,357377.9999999997,-1,comp_-1_-1,357377.9999999997,-1,
sr9014889,A244JW15UVAM42,survey1,q_369_2,Please say both words aloud. Which one would you say?,53,comp_370_3,probably antenna-thon,2,schwa
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,359472.99999999994,-1,comp_-1_-1,359472.99999999994,-1,
sr9014889,A244JW15UVAM42,survey1,q_185_2,Please say both words aloud. Which one would you say?,54,comp_186_3,probably korea-licious,2,schwa
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,360969.00000000006,-1,comp_-1_-1,360969.00000000006,-1,
sr9014889,A244JW15UVAM42,survey1,q_309_2,Please say both words aloud. Which one would you say?,55,comp_310_3,probably meditation-thon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,361840.9999999994,-1,comp_-1_-1,361840.9999999994,-1,
sr9014889,A244JW15UVAM42,survey1,q_217_2,Please say both words aloud. Which one would you say?,56,comp_218_3,probably champagne-thon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,363505.0000000001,-1,comp_-1_-1,363505.0000000001,-1,
sr9014889,A244JW15UVAM42,survey1,q_357_2,Please say both words aloud. Which one would you say?,57,comp_359_3,probably valentine-athon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,364712.99999999977,-1,comp_-1_-1,364712.99999999977,-1,
sr9014889,A244JW15UVAM42,survey1,q_261_2,Please say both words aloud. Which one would you say?,58,comp_262_3,probably office-thon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,368177.9999999999,-1,comp_-1_-1,368177.9999999999,-1,
sr9014889,A244JW15UVAM42,survey1,q_313_2,Please say both words aloud. Which one would you say?,59,comp_314_3,probably penicillin-thon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,371225.99999999965,-1,comp_-1_-1,371225.99999999965,-1,
sr9014889,A244JW15UVAM42,survey1,q_321_2,Please say both words aloud. Which one would you say?,60,comp_323_3,probably ceramic-athon,2,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,381488.9999999996,-1,comp_-1_-1,381488.9999999996,-1,
sr9014889,A244JW15UVAM42,survey1,q_345_2,Please say both words aloud. Which one would you say?,61,comp_346_3,probably silverware-thon,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,384985.9999999999,-1,comp_-1_-1,384985.9999999999,-1,
sr9014889,A244JW15UVAM42,survey1,q_173_2,Please say both words aloud. Which one would you say?,62,comp_175_3,probably antidote-alicious,1,consonant
sr9014889,A244JW15UVAM42,survey1,q_-1_-1,386706.9999999994,-1,comp_-1_-1,386706.9999999994,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,"""it was confusing""",-1,comp_-1_-1,"""it was confusing""",-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_7_2,Are you a native speaker of English?,0,comp_7_3,Yes,1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,5442.000000000007,-1,comp_-1_-1,5442.000000000007,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_2_2,What is your age?,1,comp_3_3,26-35,1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,8970.000000000255,-1,comp_-1_-1,8970.000000000255,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_221_2,Please say both words aloud. Which one would you say?,2,comp_221_3,definitely cayenne-thon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,26967.999999999847,-1,comp_-1_-1,26967.999999999847,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_25_2,Please say both words aloud. Which one would you say?,3,comp_27_3,probably champagne-alicious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,34568.00000000021,-1,comp_-1_-1,34568.00000000021,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_333_2,Please say both words aloud. Which one would you say?,4,comp_336_3,definitely eleven-athon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,38222.999999999956,-1,comp_-1_-1,38222.999999999956,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_201_2,Please say both words aloud. Which one would you say?,5,comp_203_3,probably corvette-athon,2,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,42215.000000000146,-1,comp_-1_-1,42215.000000000146,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_229_2,Please say both words aloud. Which one would you say?,6,comp_231_3,probably grenade-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,47583.00000000054,-1,comp_-1_-1,47583.00000000054,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_281_2,Please say both words aloud. Which one would you say?,7,comp_284_3,definitely hero-athon,0,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,52015.00000000033,-1,comp_-1_-1,52015.00000000033,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_77_2,Please say both words aloud. Which one would you say?,8,comp_77_3,definitely omelet-licious,3,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,57574.99999999982,-1,comp_-1_-1,57574.99999999982,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_373_2,Please say both words aloud. Which one would you say?,9,comp_376_3,definitely banana-athon,3,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,61759.000000000015,-1,comp_-1_-1,61759.000000000015,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_137_2,Please say both words aloud. Which one would you say?,10,comp_140_3,definitely commandment-alicious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,69215.00000000015,-1,comp_-1_-1,69215.00000000015,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_249_2,Please say both words aloud. Which one would you say?,11,comp_252_3,definitely decade-athon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,73390.00000000032,-1,comp_-1_-1,73390.00000000032,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_261_2,Please say both words aloud. Which one would you say?,12,comp_261_3,definitely office-thon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,76029.99999999974,-1,comp_-1_-1,76029.99999999974,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_241_2,Please say both words aloud. Which one would you say?,13,comp_243_3,probably cologne-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,77886.00000000042,-1,comp_-1_-1,77886.00000000042,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_285_2,Please say both words aloud. Which one would you say?,14,comp_285_3,definitely china-thon,3,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,80134.00000000001,-1,comp_-1_-1,80134.00000000001,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_245_2,Please say both words aloud. Which one would you say?,15,comp_248_3,definitely marine-athon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,82413.99999999977,-1,comp_-1_-1,82413.99999999977,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_177_2,Please say both words aloud. Which one would you say?,16,comp_177_3,definitely antenna-licious,3,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,84637.99999999991,-1,comp_-1_-1,84637.99999999991,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_165_2,Please say both words aloud. Which one would you say?,17,comp_167_3,probably valentine-alicious,2,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,86717.99999999985,-1,comp_-1_-1,86717.99999999985,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_233_2,Please say both words aloud. Which one would you say?,18,comp_233_3,definitely balloon-thon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,88525.99999999984,-1,comp_-1_-1,88525.99999999984,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_49_2,Please say both words aloud. Which one would you say?,19,comp_52_3,definitely cologne-alicious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,91461.00000000023,-1,comp_-1_-1,91461.00000000023,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_69_2,Please say both words aloud. Which one would you say?,20,comp_69_3,definitely office-licious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,93150.00000000055,-1,comp_-1_-1,93150.00000000055,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_341_2,Please say both words aloud. Which one would you say?,21,comp_343_3,probably asylum-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,95382.00000000052,-1,comp_-1_-1,95382.00000000052,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_73_2,Please say both words aloud. Which one would you say?,22,comp_74_3,probably patrick-licious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,97238.00000000029,-1,comp_-1_-1,97238.00000000029,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_21_2,Please say both words aloud. Which one would you say?,23,comp_21_3,definitely typhoon-licious,3,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,106061.9999999999,-1,comp_-1_-1,106061.9999999999,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_265_2,Please say both words aloud. Which one would you say?,24,comp_266_3,probably patrick-thon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,108198.00000000032,-1,comp_-1_-1,108198.00000000032,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_353_2,Please say both words aloud. Which one would you say?,25,comp_353_3,definitely hurricane-thon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,109998.0000000005,-1,comp_-1_-1,109998.0000000005,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_197_2,Please say both words aloud. Which one would you say?,26,comp_197_3,definitely miami-licious,0,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,111558,-1,comp_-1_-1,111558,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_161_2,Please say both words aloud. Which one would you say?,27,comp_164_3,definitely hurricane-alicious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,113269.00000000023,-1,comp_-1_-1,113269.00000000023,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_273_2,Please say both words aloud. Which one would you say?,28,comp_274_3,probably chili-thon,1,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,114845.00000000026,-1,comp_-1_-1,114845.00000000026,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_45_2,Please say both words aloud. Which one would you say?,29,comp_47_3,probably japan-alicious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,116596.99999999975,-1,comp_-1_-1,116596.99999999975,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_149_2,Please say both words aloud. Which one would you say?,30,comp_150_3,probably asylum-licious,2,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,118461.00000000023,-1,comp_-1_-1,118461.00000000023,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_325_2,Please say both words aloud. Which one would you say?,31,comp_326_3,probably detective-thon,2,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,119845.00000000026,-1,comp_-1_-1,119845.00000000026,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_257_2,Please say both words aloud. Which one would you say?,32,comp_258_3,probably magic-thon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,121175.00000000017,-1,comp_-1_-1,121175.00000000017,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_181_2,Please say both words aloud. Which one would you say?,33,comp_183_3,probably banana-alicious,1,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,123150.00000000055,-1,comp_-1_-1,123150.00000000055,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_357_2,Please say both words aloud. Which one would you say?,34,comp_357_3,definitely valentine-thon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,125933,-1,comp_-1_-1,125933,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_113_2,Please say both words aloud. Which one would you say?,35,comp_113_3,definitely orthodonist-licious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,128038.00000000047,-1,comp_-1_-1,128038.00000000047,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_337_2,Please say both words aloud. Which one would you say?,36,comp_339_3,probably opinion-athon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,129837.00000000044,-1,comp_-1_-1,129837.00000000044,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_53_2,Please say both words aloud. Which one would you say?,37,comp_55_3,probably marine-alicious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,131764.00000000012,-1,comp_-1_-1,131764.00000000012,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_97_2,Please say both words aloud. Which one would you say?,38,comp_100_3,definitely cuba-alicious,0,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,134244.99999999988,-1,comp_-1_-1,134244.99999999988,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_157_2,Please say both words aloud. Which one would you say?,39,comp_159_3,probably universe-alicious,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,136020.99999999974,-1,comp_-1_-1,136020.99999999974,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_13_2,Please say both words aloud. Which one would you say?,40,comp_15_3,probably stampede-alicious,2,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,137805.0000000003,-1,comp_-1_-1,137805.0000000003,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_289_2,Please say both words aloud. Which one would you say?,41,comp_291_3,probably cuba-athon,1,schwa
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,139453.00000000044,-1,comp_-1_-1,139453.00000000044,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_105_2,Please say both words aloud. Which one would you say?,42,comp_108_3,definitely anesthetic-alicious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,141164.99999999997,-1,comp_-1_-1,141164.99999999997,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_189_2,Please say both words aloud. Which one would you say?,43,comp_192_3,definitely placebo-alicious,0,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,142811.99999999988,-1,comp_-1_-1,142811.99999999988,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_85_2,Please say both words aloud. Which one would you say?,44,comp_86_3,probably mayo-licious,1,vowel
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,144500,-1,comp_-1_-1,144500,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_305_2,Please say both words aloud. Which one would you say?,45,comp_308_3,definitely orthodonist-athon,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,146373.0000000005,-1,comp_-1_-1,146373.0000000005,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_41_2,Please say both words aloud. Which one would you say?,46,comp_41_3,definitely balloon-licious,0,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,148195.9999999999,-1,comp_-1_-1,148195.9999999999,-1,
sr9014891,A1TZT6IH99DO6Q,survey1,q_321_2,Please say both words aloud. Which one would you say?,47,comp_322_3,probably ceramic-thon,1,consonant
sr9014891,A1TZT6IH99DO6Q,survey1,q_-1_-1,149604.00000000026,-1,comp_-1_-1,149604.00000000026,-1,
